Date,Day,Month,Year,State,District,Pincode,Age 5 To 17 ,Age Above 17
10/27/2025,Monday,October,2025,Telangana,Khammam,507204,2,12
10/27/2025,Monday,October,2025,Telangana,Khammam,507302,2,10
10/27/2025,Monday,October,2025,Telangana,Khammam,507305,1,16
10/27/2025,Monday,October,2025,Telangana,Khammam,507318,3,11
10/27/2025,Monday,October,2025,Telangana,Mahabubabad,506135,2,46
10/27/2025,Monday,October,2025,Telangana,Mahabubabad,506310,0,10
10/27/2025,Monday,October,2025,Telangana,Mahabubabad,506381,7,48
10/27/2025,Monday,October,2025,Telangana,Mahabubabad,507122,1,1
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509102,10,52
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509103,1,4
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509104,2,4
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509131,4,5
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509132,5,4
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509202,7,30
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509206,3,13
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509208,4,4
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509215,2,4
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509301,19,35
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509335,0,4
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509337,3,32
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509385,2,12
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509409,4,10
10/27/2025,Monday,October,2025,Telangana,Mahabubnagar,509412,5,10
10/27/2025,Monday,October,2025,Telangana,Mancherial,504204,2,19
10/27/2025,Monday,October,2025,Telangana,Mancherial,504205,4,42
10/27/2025,Monday,October,2025,Telangana,Mancherial,504208,9,24
10/27/2025,Monday,October,2025,Telangana,Mancherial,504209,1,5
10/27/2025,Monday,October,2025,Telangana,Mancherial,504214,0,23
10/27/2025,Monday,October,2025,Telangana,Mancherial,504218,1,1
10/27/2025,Monday,October,2025,Telangana,Medak,502032,2,5
10/27/2025,Monday,October,2025,Telangana,Medak,502108,2,4
10/27/2025,Monday,October,2025,Telangana,Medak,502210,2,6
10/27/2025,Monday,October,2025,Telangana,Medak,502280,0,1
10/27/2025,Monday,October,2025,Telangana,Medak,502291,1,1
10/27/2025,Monday,October,2025,Telangana,Medak,502295,0,8
10/27/2025,Monday,October,2025,Telangana,Medak,502300,2,2
10/27/2025,Monday,October,2025,Telangana,Medak,502312,0,1
10/27/2025,Monday,October,2025,Telangana,Medak,502314,0,9
10/27/2025,Monday,October,2025,Telangana,Medak,502318,1,3
10/27/2025,Monday,October,2025,Telangana,Medak,502336,2,12
10/27/2025,Monday,October,2025,Telangana,Medak,502345,0,6
10/27/2025,Monday,October,2025,Telangana,Medchal-malkajgiri,500039,7,24
10/27/2025,Monday,October,2025,Telangana,Medchal-malkajgiri,500043,2,18
10/27/2025,Monday,October,2025,Telangana,Medchal-malkajgiri,500072,1,1
10/27/2025,Monday,October,2025,Telangana,Medchal-malkajgiri,500087,1,0
10/27/2025,Monday,October,2025,Telangana,Medchal-malkajgiri,500090,4,4
10/27/2025,Monday,October,2025,Telangana,Mulugu,506344,2,10
10/27/2025,Monday,October,2025,Telangana,Mulugu,506349,1,3
10/27/2025,Monday,October,2025,Telangana,Nagarkurnool,509102,5,34
10/27/2025,Monday,October,2025,Telangana,Nagarkurnool,509105,2,17
10/27/2025,Monday,October,2025,Telangana,Nagarkurnool,509206,1,11
10/27/2025,Monday,October,2025,Telangana,Nagarkurnool,509235,0,2
10/27/2025,Monday,October,2025,Telangana,Nagarkurnool,509406,2,5
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508101,1,2
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508105,1,4
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508113,0,1
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508115,0,3
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508126,1,5
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508201,1,3
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508202,2,10
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508218,2,5
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508244,7,16
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508248,10,42
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508256,2,36
10/27/2025,Monday,October,2025,Telangana,Nalgonda,508285,1,3
10/27/2025,Monday,October,2025,Telangana,Narayanpet,509351,3,15
10/27/2025,Monday,October,2025,Telangana,Narayanpet,509353,1,24
10/27/2025,Monday,October,2025,Telangana,Narayanpet,509409,1,2
10/27/2025,Monday,October,2025,Telangana,Nirmal,504102,13,41
10/27/2025,Monday,October,2025,Telangana,Nirmal,504306,3,10
10/27/2025,Monday,October,2025,Telangana,Nizamabad,503110,0,1
10/27/2025,Monday,October,2025,Telangana,Nizamabad,503144,0,2
10/27/2025,Monday,October,2025,Telangana,Nizamabad,503164,3,44
10/27/2025,Monday,October,2025,Telangana,Nizamabad,503187,4,7
10/27/2025,Monday,October,2025,Telangana,Nizamabad,503207,1,6
10/27/2025,Monday,October,2025,Telangana,Nizamabad,503219,3,10
10/27/2025,Monday,October,2025,Telangana,Nizamabad,503305,3,4
10/27/2025,Monday,October,2025,Telangana,Nizamabad,503308,2,15
10/27/2025,Monday,October,2025,Telangana,Nizamabad,503309,2,3
10/27/2025,Monday,October,2025,Telangana,Nizamabad,505325,1,0
10/27/2025,Monday,October,2025,Telangana,Peddapalli,505153,2,15
10/27/2025,Monday,October,2025,Telangana,Peddapalli,505188,1,1
10/27/2025,Monday,October,2025,Telangana,Peddapalli,505209,0,3
10/27/2025,Monday,October,2025,Telangana,Rajanna Sircilla,505303,5,29
10/27/2025,Monday,October,2025,Telangana,Rajanna Sircilla,505405,2,7
10/27/2025,Monday,October,2025,Telangana,Rangareddy,501510,1,16
10/27/2025,Monday,October,2025,Telangana,Rangareddy,501511,1,12
10/27/2025,Monday,October,2025,Telangana,Sangareddy,502221,0,3
10/27/2025,Monday,October,2025,Telangana,Sangareddy,502291,2,29
10/27/2025,Monday,October,2025,Telangana,Sangareddy,502319,5,49
10/27/2025,Monday,October,2025,Telangana,Siddipet,502277,1,4
10/27/2025,Monday,October,2025,Telangana,Siddipet,502279,2,17
10/27/2025,Monday,October,2025,Telangana,Siddipet,502281,2,29
10/27/2025,Monday,October,2025,Telangana,Siddipet,502301,3,4
10/27/2025,Monday,October,2025,Telangana,Siddipet,502311,1,9
10/27/2025,Monday,October,2025,Telangana,Siddipet,505466,1,3
10/27/2025,Monday,October,2025,Telangana,Siddipet,505528,1,11
10/27/2025,Monday,October,2025,Telangana,Siddipet,506223,0,12
10/27/2025,Monday,October,2025,Telangana,Suryapet,508212,6,53
10/27/2025,Monday,October,2025,Telangana,Suryapet,508213,8,86
10/27/2025,Monday,October,2025,Telangana,Suryapet,508223,1,20
10/27/2025,Monday,October,2025,Telangana,Suryapet,508234,2,40
10/27/2025,Monday,October,2025,Telangana,Suryapet,508246,13,66
10/27/2025,Monday,October,2025,Telangana,Vikarabad,501106,2,20
10/27/2025,Monday,October,2025,Telangana,Vikarabad,501121,5,32
10/27/2025,Monday,October,2025,Telangana,Vikarabad,501141,14,88
10/27/2025,Monday,October,2025,Telangana,Vikarabad,501142,6,66
10/27/2025,Monday,October,2025,Telangana,Vikarabad,509338,8,82
10/27/2025,Monday,October,2025,Telangana,Vikarabad,509339,0,2
10/27/2025,Monday,October,2025,Telangana,Wanaparthy,509104,10,37
10/27/2025,Monday,October,2025,Telangana,Wanaparthy,509130,8,38
10/27/2025,Monday,October,2025,Telangana,Warangal,506001,1,4
10/27/2025,Monday,October,2025,Telangana,Warangal,506002,5,3
10/27/2025,Monday,October,2025,Telangana,Warangal,506005,2,4
10/27/2025,Monday,October,2025,Telangana,Warangal,506006,1,0
10/27/2025,Monday,October,2025,Telangana,Warangal,506015,1,2
10/27/2025,Monday,October,2025,Telangana,Warangal,506122,4,5
10/27/2025,Monday,October,2025,Telangana,Warangal,506224,0,1
10/27/2025,Monday,October,2025,Telangana,Warangal,506303,0,4
10/27/2025,Monday,October,2025,Telangana,Warangal,506310,0,3
10/27/2025,Monday,October,2025,Telangana,Warangal,506319,1,1
10/27/2025,Monday,October,2025,Telangana,Warangal,506355,0,4
10/27/2025,Monday,October,2025,Telangana,Warangal,506366,2,2
10/27/2025,Monday,October,2025,Telangana,Warangal,506369,0,3
10/27/2025,Monday,October,2025,Telangana,Warangal Urban,505102,0,1
10/27/2025,Monday,October,2025,Telangana,Warangal Urban,505498,0,1
10/27/2025,Monday,October,2025,Telangana,Warangal Rural,506122,1,39
10/27/2025,Monday,October,2025,Telangana,Warangal Rural,506313,3,53
10/27/2025,Monday,October,2025,Telangana,Warangal Rural,506314,6,48
10/27/2025,Monday,October,2025,Telangana,Warangal Rural,506319,0,1
10/27/2025,Monday,October,2025,Telangana,Warangal Rural,506330,3,23
10/27/2025,Monday,October,2025,Telangana,Warangal Rural,506391,1,1
10/27/2025,Monday,October,2025,Telangana,Warangal Urban,506003,0,1
10/27/2025,Monday,October,2025,Telangana,Warangal Urban,506166,0,3
10/27/2025,Monday,October,2025,Telangana,Yadadri,508101,6,38
10/27/2025,Monday,October,2025,Telangana,Yadadri,508105,0,13
10/27/2025,Monday,October,2025,Telangana,Yadadri,508111,2,25
10/27/2025,Monday,October,2025,Telangana,Yadadri,508113,0,15
10/27/2025,Monday,October,2025,Telangana,Yadadri,508285,1,20
4/12/2025,Saturday,April,2025,Telangana,Adilabad,504001,6,37
4/12/2025,Saturday,April,2025,Telangana,Adilabad,504102,3,3
4/12/2025,Saturday,April,2025,Telangana,Adilabad,504110,0,1
4/12/2025,Saturday,April,2025,Telangana,Adilabad,504203,1,5
4/12/2025,Saturday,April,2025,Telangana,Adilabad,504204,0,2
4/12/2025,Saturday,April,2025,Telangana,Adilabad,504208,2,6
4/12/2025,Saturday,April,2025,Telangana,Adilabad,504209,0,1
4/12/2025,Saturday,April,2025,Telangana,Adilabad,504292,1,1
4/12/2025,Saturday,April,2025,Telangana,Adilabad,504308,1,7
4/12/2025,Saturday,April,2025,Telangana,Adilabad,504323,1,3
4/12/2025,Saturday,April,2025,Telangana,Bhadradri Kothagudem,507117,0,21
4/12/2025,Saturday,April,2025,Telangana,Bhadradri Kothagudem,507122,0,2
4/12/2025,Saturday,April,2025,Telangana,Bhadradri Kothagudem,507125,0,2
4/12/2025,Saturday,April,2025,Telangana,Bhadradri Kothagudem,507128,3,4
4/12/2025,Saturday,April,2025,Telangana,Bhadradri Kothagudem,507137,4,7
4/12/2025,Saturday,April,2025,Telangana,Bhadradri Kothagudem,507140,2,7
4/12/2025,Saturday,April,2025,Telangana,Bhadradri Kothagudem,507154,0,1
4/12/2025,Saturday,April,2025,Telangana,Bhadradri Kothagudem,507301,1,14
4/12/2025,Saturday,April,2025,Telangana,Bhadradri Kothagudem,507306,1,10
4/12/2025,Saturday,April,2025,Telangana,Hanumakonda,505497,0,1
4/12/2025,Saturday,April,2025,Telangana,Hanumakonda,506003,3,11
4/12/2025,Saturday,April,2025,Telangana,Hanumakonda,506004,0,1
4/12/2025,Saturday,April,2025,Telangana,Hanumakonda,506009,0,5
4/12/2025,Saturday,April,2025,Telangana,Hanumakonda,506142,1,10
4/12/2025,Saturday,April,2025,Telangana,Hanumakonda,506143,0,1
4/12/2025,Saturday,April,2025,Telangana,Hanumakonda,506164,0,1
4/12/2025,Saturday,April,2025,Telangana,Hanumakonda,506342,0,2
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500003,2,36
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500008,16,94
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500016,0,7
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500023,1,39
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500025,4,1
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500031,0,2
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500034,1,22
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500044,0,14
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500050,0,2
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500058,1,7
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500062,2,13
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500064,2,59
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500078,1,1
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500080,1,13
4/12/2025,Saturday,April,2025,Telangana,Hyderabad,500110,0,1
4/12/2025,Saturday,April,2025,Telangana,Jagitial,505326,3,6
4/12/2025,Saturday,April,2025,Telangana,Jagitial,505450,2,8
4/12/2025,Saturday,April,2025,Telangana,Jagitial,505452,1,3
4/12/2025,Saturday,April,2025,Telangana,Jagitial,505453,1,8
4/12/2025,Saturday,April,2025,Telangana,Jagitial,505526,0,6
4/12/2025,Saturday,April,2025,Telangana,Jagitial,505532,0,8
4/12/2025,Saturday,April,2025,Telangana,Jangaon,506252,0,2
4/12/2025,Saturday,April,2025,Telangana,Jangaon,506316,0,1
4/12/2025,Saturday,April,2025,Telangana,Jangoan,506201,0,3
4/12/2025,Saturday,April,2025,Telangana,Jangoan,506301,0,3
4/12/2025,Saturday,April,2025,Telangana,Jangoan,506303,1,2
4/12/2025,Saturday,April,2025,Telangana,Jayashankar Bhupalpally,505184,0,2
4/12/2025,Saturday,April,2025,Telangana,Jayashankar Bhupalpally,506164,0,3
4/12/2025,Saturday,April,2025,Telangana,Jogulamba Gadwal,509126,3,8
4/12/2025,Saturday,April,2025,Telangana,Jogulamba Gadwal,509127,1,13
4/12/2025,Saturday,April,2025,Telangana,Jogulamba Gadwal,509132,4,8
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,500035,4,20
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,500037,0,10
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,500046,0,4
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,500058,5,18
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,500074,3,15
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,500075,3,24
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,500081,0,5
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,500097,5,30
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,501142,1,11
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,501158,0,4
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,501203,1,12
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,501502,1,9
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,501508,2,5
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,501512,1,0
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,509327,1,6
4/12/2025,Saturday,April,2025,Telangana,K.v. Rangareddy,509358,0,3
4/12/2025,Saturday,April,2025,Telangana,Kamareddy,503145,3,20
4/12/2025,Saturday,April,2025,Telangana,Kamareddy,503187,1,7
4/12/2025,Saturday,April,2025,Telangana,Kamareddy,503302,1,2
4/12/2025,Saturday,April,2025,Telangana,Kamareddy,503309,2,2
4/12/2025,Saturday,April,2025,Telangana,Kamareddy,503310,2,3
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505101,1,5
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505153,1,4
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505172,1,14
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505186,0,3
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505209,1,37
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505325,1,6
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505327,1,8
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505331,2,9
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505402,0,3
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505403,0,4
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505416,1,9
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505450,0,4
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505455,0,6
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505462,0,2
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505474,0,10
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505481,1,3
4/12/2025,Saturday,April,2025,Telangana,Karimnagar,505490,1,5
4/12/2025,Saturday,April,2025,Telangana,Khammam,507001,2,33
4/12/2025,Saturday,April,2025,Telangana,Khammam,507101,1,7
4/12/2025,Saturday,April,2025,Telangana,Khammam,507114,2,7
4/12/2025,Saturday,April,2025,Telangana,Khammam,507123,2,5
4/12/2025,Saturday,April,2025,Telangana,Khammam,507161,1,7
4/12/2025,Saturday,April,2025,Telangana,Khammam,507164,1,8
4/12/2025,Saturday,April,2025,Telangana,Khammam,507168,1,4
4/12/2025,Saturday,April,2025,Telangana,Khammam,507201,0,6
4/12/2025,Saturday,April,2025,Telangana,Khammam,507203,4,9
4/12/2025,Saturday,April,2025,Telangana,Khammam,507204,2,12
4/12/2025,Saturday,April,2025,Telangana,Khammam,507303,3,19
4/12/2025,Saturday,April,2025,Telangana,Komaram Bheem,504293,4,21
4/12/2025,Saturday,April,2025,Telangana,Komaram Bheem,504294,1,8
4/12/2025,Saturday,April,2025,Telangana,Komaram Bheem,504295,5,21
4/12/2025,Saturday,April,2025,Telangana,Komaram Bheem,504299,6,44
4/12/2025,Saturday,April,2025,Telangana,Mahabubabad,506104,0,1
4/12/2025,Saturday,April,2025,Telangana,Mahabubabad,506105,1,8
4/12/2025,Saturday,April,2025,Telangana,Mahabubabad,506134,2,9
4/12/2025,Saturday,April,2025,Telangana,Mahabubabad,506135,0,15
4/12/2025,Saturday,April,2025,Telangana,Mahabubabad,506332,0,1
4/12/2025,Saturday,April,2025,Telangana,Mahabubabad,506381,5,24
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509001,20,69
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509125,4,15
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509130,2,4
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509131,2,4
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509135,0,1
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509207,1,2
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509209,2,16
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509235,1,2
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509324,2,17
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509337,1,8
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509338,4,4
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509352,0,1
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509358,0,2
4/12/2025,Saturday,April,2025,Telangana,Mahabubnagar,509381,2,10
4/12/2025,Saturday,April,2025,Telangana,Mancherial,504207,3,15
4/12/2025,Saturday,April,2025,Telangana,Mancherial,504301,0,10
4/12/2025,Saturday,April,2025,Telangana,Medak,502101,1,11
4/12/2025,Saturday,April,2025,Telangana,Medak,502108,0,5
4/12/2025,Saturday,April,2025,Telangana,Medak,502114,2,0
4/12/2025,Saturday,April,2025,Telangana,Medak,502130,0,1
4/12/2025,Saturday,April,2025,Telangana,Medak,502210,1,6
4/12/2025,Saturday,April,2025,Telangana,Medak,502228,1,0
4/12/2025,Saturday,April,2025,Telangana,Medak,502246,0,1
4/12/2025,Saturday,April,2025,Telangana,Medak,502247,1,6
4/12/2025,Saturday,April,2025,Telangana,Medak,502256,0,4
4/12/2025,Saturday,April,2025,Telangana,Medak,502267,0,3
4/12/2025,Saturday,April,2025,Telangana,Medak,502273,0,6
4/12/2025,Saturday,April,2025,Telangana,Medak,502278,1,1
4/12/2025,Saturday,April,2025,Telangana,Medak,502279,1,9
4/12/2025,Saturday,April,2025,Telangana,Medak,502280,0,1
4/12/2025,Saturday,April,2025,Telangana,Medak,502316,0,3
4/12/2025,Saturday,April,2025,Telangana,Medak,502334,3,7
4/12/2025,Saturday,April,2025,Telangana,Medak,502336,1,14
4/12/2025,Saturday,April,2025,Telangana,Medak,502372,1,3
4/12/2025,Saturday,April,2025,Telangana,Medak,502375,0,2
4/12/2025,Saturday,April,2025,Telangana,Medchal-malkajgiri,500010,4,25
4/12/2025,Saturday,April,2025,Telangana,Medchal-malkajgiri,500056,2,10
4/12/2025,Saturday,April,2025,Telangana,Medchal-malkajgiri,500067,1,8
4/12/2025,Saturday,April,2025,Telangana,Medchal-malkajgiri,500100,1,11
4/12/2025,Saturday,April,2025,Telangana,Medchal-malkajgiri,501301,5,24
4/12/2025,Saturday,April,2025,Telangana,Medchal-malkajgiri,500039,0,2
4/12/2025,Saturday,April,2025,Telangana,Medchal-malkajgiri,500072,2,3
4/12/2025,Saturday,April,2025,Telangana,Mulugu,507133,0,6
4/12/2025,Saturday,April,2025,Telangana,Nalgonda,508205,5,14
4/12/2025,Saturday,April,2025,Telangana,Nalgonda,508211,6,24
4/12/2025,Saturday,April,2025,Telangana,Nalgonda,508213,3,20
4/12/2025,Saturday,April,2025,Telangana,Nalgonda,508217,1,13
4/12/2025,Saturday,April,2025,Telangana,Nalgonda,508233,1,1
